areacode,districtcode,city_geocode,city,district_geocode,district,lon,lat,sta_fc,sta_rt,province,fc_lon,fc_lat,rt_lon,rt_lat,origin_areacode,exclude
101291103,530926,530900,临沧市,530926,耿马,99.402495,23.534579,56946,56946,云南省,99.4,23.5333,99.4,23.5333,101291103,0
101291102,530927,530900,临沧市,530927,沧源,99.2474,23.146887,56944,56944,云南省,99.2667,23.15,99.2667,23.15,101291102,0
101290801,532300,532300,楚雄彝族自治州,532300,楚雄,101.546046,25.041988,56768,56768,云南省,101.55,25.0333,101.55,25.0333,101290801,1
101290830,532301,532300,楚雄彝族自治州,532301,楚雄市,101.546046,25.041988,56768,56768,云南省,101.55,25.0333,101.55,25.0333,101290801,0
101290809,532322,532300,楚雄彝族自治州,532322,双柏,101.63824,24.685094,56862,56862,云南省,101.6,24.6833,101.6,24.6833,101290809,0
101290805,532323,532300,楚雄彝族自治州,532323,牟定,101.543044,25.312111,56766,56766,云南省,101.5211,25.3075,101.5211,25.3075,101290805,0
101290806,532324,532300,楚雄彝族自治州,532324,南华,101.274991,25.192408,56767,56767,云南省,101.2617,25.2078,101.2617,25.2078,101290806,0
101290804,532325,532300,楚雄彝族自治州,532325,姚安,101.238399,25.505403,56764,56764,云南省,101.2333,25.5333,101.2333,25.5333,101290804,0
101290802,532326,532300,楚雄彝族自治州,532326,大姚,101.323602,25.722348,56761,56761,云南省,101.3167,25.7167,101.3167,25.7167,101290802,0
101290810,532327,532300,楚雄彝族自治州,532327,永仁,101.671175,26.056316,56669,56669,云南省,101.6628,26.0383,101.6628,26.0383,101290810,0
101290803,532328,532300,楚雄彝族自治州,532328,元谋,101.870837,25.703313,56763,56763,云南省,101.8667,25.7333,101.8667,25.7333,101290803,0
101290807,532329,532300,楚雄彝族自治州,532329,武定,102.406785,25.5301,56774,56774,云南省,102.4233,25.5008,102.4233,25.5008,101290807,0
101290808,532331,532300,楚雄彝族自治州,532331,禄丰,102.075694,25.14327,56777,56777,云南省,102.0997,25.1144,102.0997,25.1144,101290808,0
101290301,532500,532500,红河哈尼族彝族自治州,532500,红河,103.384182,23.366775,56975,56975,云南省,102.4333,23.3667,102.4333,23.3667,101290301,1
101290308,532501,532500,红河哈尼族彝族自治州,532501,个旧,103.154752,23.360383,56984,56984,云南省,103.15,23.3833,103.15,23.3833,101290308,0
101290307,532502,532500,红河哈尼族彝族自治州,532502,开远,103.258679,23.713832,56982,56982,云南省,103.2867,23.6967,103.2867,23.6967,101290307,0
101290309,532503,532500,红河哈尼族彝族自治州,532503,蒙自,103.385005,23.366843,56985,56985,云南省,103.3278,23.4444,103.3278,23.4444,101290309,0
101290304,532504,532500,红河哈尼族彝族自治州,532504,弥勒,103.436988,24.40837,56885,56885,云南省,103.45,24.4,103.45,24.4,101290304,0
101290310,532523,532500,红河哈尼族彝族自治州,532523,屏边,103.687229,22.987013,56986,56986,云南省,103.6833,22.9833,103.6833,22.9833,101290310,0
101290303,532524,532500,红河哈尼族彝族自治州,532524,建水,102.820493,23.618387,56973,56973,云南省,102.8333,23.6167,102.8333,23.6167,101290303,0
101290302,532525,532500,红河哈尼族彝族自治州,532525,石屏,102.484469,23.712569,56970,56970,云南省,102.4833,23.7,102.4833,23.7,101290302,0
101290311,532527,532500,红河哈尼族彝族自治州,532527,泸西,103.759622,24.532368,56886,56886,云南省,103.7667,24.5333,103.7667,24.5333,101290311,0
101290305,532528,532500,红河哈尼族彝族自治州,532528,元阳,102.837056,23.219773,56976,56976,云南省,102.8214,23.2286,102.8214,23.2286,101290305,0
101290330,532529,532500,红河哈尼族彝族自治州,532529,红河县,102.42755,23.374489,56975,56975,云南省,102.4333,23.3667,102.4333,23.3667,101290313,0
101290312,532530,532500,红河哈尼族彝族自治州,532530,金平,103.228359,22.779982,56987,56987,云南省,103.2333,22.7833,103.2333,22.7833,101290312,0
101290306,532531,532500,红河哈尼族彝族自治州,532531,绿春,102.39286,22.99352,56978,56978,云南省,102.4167,23,102.4167,23,101290306,0
101290313,532532,532500,红河哈尼族彝族自治州,532532,河口,103.961593,22.507563,56989,56989,云南省,103.95,22.5,103.95,22.5,101290313,0
101290601,532600,532600,文山壮族苗族自治州,532600,文山,104.24401,23.36951,56994,56994,云南省,104.2767,23.3322,104.2767,23.3322,101290601,1
101290630,532601,532600,文山壮族苗族自治州,532601,文山市,104.24401,23.36951,56994,56994,云南省,104.2767,23.3322,104.2767,23.3322,101290601,0
101290605,532622,532600,文山壮族苗族自治州,532622,砚山,104.343989,23.612301,56991,56991,云南省,104.3378,23.6036,104.3378,23.6036,101290605,0
101290602,532623,532600,文山壮族苗族自治州,532623,西畴,104.675711,23.437439,56992,56992,云南省,104.6833,23.4403,104.6833,23.4403,101290602,0
101290604,532624,532600,文山壮族苗族自治州,532624,麻栗坡,104.701899,23.124202,56996,56996,云南省,104.7014,23.1258,104.7014,23.1258,101290604,0
101290603,532625,532600,文山壮族苗族自治州,532625,马关,104.398619,23.011723,56995,56995,云南省,104.3992,23.0186,104.3992,23.0186,101290603,0
101290606,532626,532600,文山壮族苗族自治州,532626,丘北,104.194366,24.040982,56889,56889,云南省,104.1828,24.0442,104.1828,24.0442,101290606,0
101290607,532627,532600,文山壮族苗族自治州,532627,广南,105.056684,24.050272,59007,59007,云南省,105.0519,24.0536,105.0519,24.0536,101290607,0
101290608,532628,532600,文山壮族苗族自治州,532628,富宁,105.62856,23.626494,59205,59205,云南省,105.6286,23.6325,105.6286,23.6325,101290608,0
101291602,532800,532800,西双版纳傣族自治州,532800,西双版纳,100.797941,22.001724,56959,56959,云南省,100.7822,22.0128,100.7822,22.0128,101291602,1
101291601,532801,532800,西双版纳傣族自治州,532801,景洪,100.797947,22.002087,56959,56959,云南省,100.7822,22.0128,100.7822,22.0128,101291601,0
101291603,532822,532800,西双版纳傣族自治州,532822,勐海,100.448288,21.955866,56958,56958,云南省,100.4675,21.9589,100.4675,21.9589,101291603,0
101291605,532823,532800,西双版纳傣族自治州,532823,勐腊,101.567051,21.479449,56969,56969,云南省,101.5772,21.4744,101.5772,21.4744,101291605,0
101290201,532900,532900,大理白族自治州,532900,大理,100.225668,25.589449,56751,56751,云南省,100.1767,25.7075,100.1767,25.7075,101290201,1
101290230,532901,532900,大理白族自治州,532901,大理市,100.225668,25.589449,56751,56751,云南省,100.1767,25.7075,100.1767,25.7075,101290201,0
101290203,532922,532900,大理白族自治州,532922,漾濞,99.95797,25.669543,56745,56745,云南省,99.95,25.6833,99.95,25.6833,101290203,0
101290207,532923,532900,大理白族自治州,532923,祥云,100.554025,25.477072,56756,56756,云南省,100.5803,25.4925,100.5803,25.4925,101290207,0
101290205,532924,532900,大理白族自治州,532924,宾川,100.578957,25.825904,56752,56752,云南省,100.5703,25.8344,100.5703,25.8344,101290205,0
101290206,532925,532900,大理白族自治州,532925,弥渡,100.490669,25.342594,56755,56755,云南省,100.3997,25.3867,100.3997,25.3867,101290206,0
101290212,532926,532900,大理白族自治州,532926,南涧,100.518683,25.041279,56851,56851,云南省,100.5203,25.0378,100.5203,25.0378,101290212,0
101290208,532927,532900,大理白族自治州,532927,巍山,100.30793,25.230909,56757,56757,云南省,100.2867,25.2625,100.2867,25.2625,101290208,0
101290204,532928,532900,大理白族自治州,532928,永平,99.533536,25.461281,56746,56746,云南省,99.5317,25.4547,99.5317,25.4547,101290204,0
101290202,532929,532900,大理白族自治州,532929,云龙,99.369402,25.884955,56742,56742,云南省,99.3739,25.89,99.3739,25.89,101290202,0
101290210,532930,532900,大理白族自治州,532930,洱源,99.951708,26.111184,56649,56649,云南省,99.9583,26.1056,99.9583,26.1056,101290210,0
101290209,532931,532900,大理白族自治州,532931,剑川,99.905887,26.530066,56646,56646,云南省,99.9131,26.5356,99.9131,26.5356,101290209,0
101290211,532932,532900,大理白族自治州,532932,鹤庆,100.173375,26.55839,56654,56654,云南省,100.1975,26.5925,100.1975,26.5925,101290211,0
101291501,533100,533100,德宏傣族景颇族自治州,533100,德宏,98.578363,24.436694,56844,56844,云南省,98.5833,24.4333,98.5833,24.4333,101291501,1
101291506,533102,533100,德宏傣族景颇族自治州,533102,瑞丽,97.855883,24.010734,56838,56838,云南省,97.8467,24.0006,97.8467,24.0006,101291506,0
101291508,533103,533100,德宏傣族景颇族自治州,533103,芒市,98.577608,24.436699,56844,56844,云南省,98.5833,24.4333,98.5833,24.4333,101291508,0
101291507,533122,533100,德宏傣族景颇族自治州,533122,梁河,98.298196,24.80742,56840,56840,云南省,98.2617,24.8044,98.2617,24.8044,101291507,0
101291504,533123,533100,德宏傣族景颇族自治州,533123,盈江,97.93393,24.709541,56836,56836,云南省,97.95,24.7,97.95,24.7,101291504,0
101291503,533124,533100,德宏傣族景颇族自治州,533124,陇川,97.794441,24.184065,56835,56835,云南省,97.7811,24.1697,97.7811,24.1697,101291503,0
101291201,533300,533300,怒江傈僳族自治州,533300,怒江,98.854304,25.850949,56643,56643,云南省,98.85,25.8667,98.85,25.8667,101291201,1
101291205,533301,533300,怒江傈僳族自治州,533301,泸水,98.854063,25.851142,56643,56643,云南省,98.85,25.8667,98.85,25.8667,101291205,0
101291203,533323,533300,怒江傈僳族自治州,533323,福贡,98.867413,26.902738,56641,56641,云南省,98.8667,26.9,98.8667,26.9,101291203,0
101291207,533324,533300,怒江傈僳族自治州,533324,贡山,98.666141,27.738054,56533,56533,云南省,98.6667,27.75,98.6667,27.75,101291207,0
101291204,533325,533300,怒江傈僳族自治州,533325,兰坪,99.421378,26.453839,56645,56645,云南省,99.4139,26.4375,99.4139,26.4375,101291204,0
101291305,533400,533400,迪庆藏族自治州,533400,迪庆,99.706463,27.826853,56543,56543,云南省,99.75,27.85,99.75,27.85,101291305,1
101291301,533401,533400,迪庆藏族自治州,533401,香格里拉,99.708667,27.825804,56543,56543,云南省,99.75,27.85,99.75,27.85,101291301,0
101291302,533422,533400,迪庆藏族自治州,533422,德钦,98.91506,28.483272,56444,56444,云南省,98.9056,28.4883,98.9056,28.4883,101291302,0
101291303,533423,533400,迪庆藏族自治州,533423,维西,99.286355,27.180948,56548,56548,云南省,99.2853,27.1764,99.2853,27.1764,101291303,0
101140101,540100,540100,拉萨市,540100,拉萨,91.132212,29.660361,55591,55591,西藏自治区,91.1333,29.6667,91.1333,29.6667,101140101,1
101140109,540102,540100,拉萨市,540102,城关区,91.132911,29.659472,55591,55591,西藏自治区,91.1333,29.6667,91.1333,29.6667,101140109,0
101140105,540103,540100,拉萨市,540103,堆龙德庆,91.002823,29.647347,55594,55594,西藏自治区,91.0019,29.6425,91.0019,29.6425,101140105,0
101140107,540104,540100,拉萨市,540104,达孜,91.350976,29.670314,55595,55595,西藏自治区,91.3414,29.6753,91.3414,29.6753,101140107,0
101140104,540121,540100,拉萨市,540121,林周,91.261842,29.895754,55590,55590,西藏自治区,91.2583,29.8875,91.2583,29.8875,101140104,0
101140102,540122,540100,拉萨市,540122,当雄,91.103551,30.474819,55493,55493,西藏自治区,91.1,30.4833,91.1,30.4833,101140102,0
101140103,540123,540100,拉萨市,540123,尼木,90.165545,29.431346,55585,55585,西藏自治区,90.1667,29.45,90.1667,29.45,101140103,0
101140106,540124,540100,拉萨市,540124,曲水,90.738051,29.349895,55586,55586,西藏自治区,90.7411,29.355,90.7411,29.355,101140106,0
101140108,540127,540100,拉萨市,540127,墨竹工卡,91.731158,29.834657,55593,55593,西藏自治区,91.7333,29.85,91.7333,29.85,101140108,0
101140201,540200,540200,日喀则市,540200,日喀则,88.885148,29.267519,55578,55578,西藏自治区,88.8833,29.25,88.8833,29.25,101140201,1
101140215,540202,540200,日喀则市,540202,桑珠孜,88.88667,29.267003,55578,55578,西藏自治区,88.8833,29.25,88.8833,29.25,101140215,0
101140203,540221,540200,日喀则市,540221,南木林,89.099434,29.680459,55572,55572,西藏自治区,89.1,29.6833,89.1,29.6833,101140203,0
101140206,540222,540200,日喀则市,540222,江孜,89.605044,28.908845,55680,55680,西藏自治区,89.6,28.9167,89.6,28.9167,101140206,0
101140205,540223,540200,日喀则市,540223,定日,87.123887,28.656667,55664,55664,西藏自治区,87.0833,28.6333,87.0833,28.6333,101140205,0
101140213,540224,540200,日喀则市,540224,萨迦,88.023007,28.901077,55670,55670,西藏自治区,88.0219,28.9028,88.0219,28.9028,101140213,0
101140202,540225,540200,日喀则市,540225,拉孜,87.63743,29.085136,55569,55569,西藏自治区,87.6,29.0833,87.6,29.0833,101140202,0
101140211,540226,540200,日喀则市,540226,昂仁,87.23578,29.294758,55568,55568,西藏自治区,87.2247,29.2972,87.2247,29.2972,101140211,0
101140214,540227,540200,日喀则市,540227,谢通门,88.260517,29.431597,55574,55574,西藏自治区,88.2617,29.4325,88.2617,29.4325,101140214,0
101140217,540228,540200,日喀则市,540228,白朗,89.263618,29.106627,55579,55579,西藏自治区,89.2653,29.1067,89.2653,29.1067,101140217,0
101140220,540229,540200,日喀则市,540229,仁布,89.843207,29.230299,55587,55587,西藏自治区,89.8431,29.2308,89.8431,29.2308,101140220,0
101140219,540230,540200,日喀则市,540230,康马,89.683406,28.554719,55676,55676,西藏自治区,89.6822,28.5589,89.6822,28.5589,101140219,0
101140212,540231,540200,日喀则市,540231,定结,87.767723,28.36409,55666,55666,西藏自治区,87.7667,28.3642,87.7667,28.3642,101140212,0
101140208,540232,540200,日喀则市,540232,仲巴,84.032826,29.768336,55542,55542,西藏自治区,84.0253,29.6819,84.0253,29.6819,101140208,0
101140218,540233,540200,日喀则市,540233,亚东,88.906806,27.482772,55773,55773,西藏自治区,89.0833,27.7333,89.0833,27.7333,101140218,0
101140210,540234,540200,日喀则市,540234,吉隆,85.298349,28.852416,55650,55650,西藏自治区,85.2975,28.8461,85.2975,28.8461,101140210,0
101140204,540235,540200,日喀则市,540235,聂拉木,85.981953,28.15595,55655,55655,西藏自治区,85.9703,28.1892,85.9703,28.1892,101140204,0
101140209,540236,540200,日喀则市,540236,萨嘎,85.234622,29.328194,55554,55554,西藏自治区,85.2333,29.3286,85.2333,29.3286,101140209,0
101140216,540237,540200,日喀则市,540237,岗巴,88.518903,28.274371,55677,55677,西藏自治区,88.5181,28.2783,88.5181,28.2783,101140216,0
101140501,540300,540300,昌都市,540300,昌都,97.178452,31.136875,56137,56137,西藏自治区,97.1667,31.15,97.1667,31.15,101140501,1
101140512,540302,540300,昌都市,540302,卡若,97.178255,31.137035,56137,56137,西藏自治区,97.1667,31.15,97.1667,31.15,101140512,0
101140509,540321,540300,昌都市,540321,江达,98.218351,31.499534,56136,56136,西藏自治区,98.2292,31.5128,98.2292,31.5128,101140509,0
101140511,540322,540300,昌都市,540322,贡觉,98.271191,30.859206,56233,56233,西藏自治区,98.2828,30.8492,98.2828,30.8492,101140511,0
101140507,540323,540300,昌都市,540323,类乌齐,96.601259,31.213048,56128,56128,西藏自治区,96.6,31.2167,96.6,31.2167,101140507,0
101140502,540324,540300,昌都市,540324,丁青,95.597748,31.410681,56116,56116,西藏自治区,95.6,31.4167,95.6,31.4167,101140502,0
101140510,540325,540300,昌都市,540325,察雅,97.565701,30.653038,56235,56235,西藏自治区,97.5736,30.6569,97.5736,30.6569,101140510,0
101140508,540326,540300,昌都市,540326,八宿,96.917893,30.053408,56228,56228,西藏自治区,96.8367,30.0478,96.8367,30.0478,101140508,0
101140505,540327,540300,昌都市,540327,左贡,97.840532,29.671335,56331,56331,西藏自治区,97.8333,29.6667,97.8333,29.6667,101140505,0
101140506,540328,540300,昌都市,540328,芒康,98.596444,29.686615,56342,56342,西藏自治区,98.6,29.65,98.6,29.65,101140506,0
101140504,540329,540300,昌都市,540329,洛隆,95.823418,30.741947,56223,56223,西藏自治区,95.8333,30.75,95.8333,30.75,101140504,0
101140503,540330,540300,昌都市,540330,边坝,94.707504,30.933849,56211,56211,西藏自治区,94.7106,30.9328,94.7106,30.9328,101140503,0
101140401,540400,540400,林芝市,540400,林芝,94.362348,29.654693,56312,56312,西藏自治区,94.3333,29.6667,94.3333,29.6667,101140401,1
101140408,540402,540400,林芝市,540402,巴宜,94.360987,29.653732,56312,56312,西藏自治区,94.3333,29.6667,94.3333,29.6667,101140408,0
101140405,540421,540400,林芝市,540421,工布江达,93.246515,29.88447,56301,56301,西藏自治区,93.2458,29.8853,93.2458,29.8853,101140405,0
101140403,540422,540400,林芝市,540422,米林,94.213679,29.213811,56317,56317,西藏自治区,94.2167,29.2167,94.2167,29.2167,101140403,0
101140407,540423,540400,林芝市,540423,墨脱,95.332245,29.32573,56319,56319,西藏自治区,95.3347,29.3392,95.3347,29.3392,101140407,0
101140402,540424,540400,林芝市,540424,波密,95.768151,29.858771,56227,56227,西藏自治区,95.7667,29.8667,95.7667,29.8667,101140402,0
101140404,540425,540400,林芝市,540425,察隅,97.465002,28.660244,56434,56434,西藏自治区,97.4667,28.6667,97.4667,28.6667,101140404,0
101140406,540426,540400,林芝市,540426,朗县,93.073429,29.0446,56308,56308,西藏自治区,93.0747,29.0461,93.0747,29.0461,101140406,0
101140301,540500,540500,山南市,540500,山南,91.766529,29.236023,55598,55598,西藏自治区,91.7667,29.2667,91.7667,29.2667,101140301,1
101140309,540502,540500,山南市,540502,乃东,91.76525,29.236106,55598,55598,西藏自治区,91.7667,29.2667,91.7667,29.2667,101140309,0
101140303,540521,540500,山南市,540521,扎囊,91.338,29.246476,55691,55691,西藏自治区,91.3469,29.26,91.3469,29.26,101140303,0
